"ID","u","s","m","l","luminance","chromatic_contrast","achromatic_contrast","vismodel","iluminante","substrato","saturation","mean_brightness","hue","H4","body_region","claw_type","carapace_type","identidade","carapace_color","autotomy","autotomy_latency","autotomy_trial","autotomy_exp_type","force1","force2","force3","max_force","weight_mg","data","size"
"X104_ll_br_c_brac_claro",0.0698105992955554,0.122682845100709,0.14423728025124,0.163793744170093,0.147108028923249,0.776658400679903,4.6628875,"Peafowl","D65","substrato_barradorio",1.26498065563541,14.4447943765689,700,0.982858071911402,"Carapace","Brachychelous","Bright","ll_104","Bright","no",NA,NA,"by_time",2.1,0.54,0.08,2.1,68.3,"01v2022",9.81
"X104_ll_br_q_brac_claro",0.146377716055377,0.297726591249636,0.393954106961211,0.371333862875334,0.374533479595546,1.66584479483528,10.3266087,"Peafowl","D65","substrato_barradorio",1.07499601811014,38.4515732567645,325,-0.105028995917304,"Claw","Brachychelous","Bright","ll_104","Bright","no",NA,NA,"by_time",2.1,0.54,0.08,2.1,68.3,"01v2022",19.64
"X105_ll_br_c_brac_escuro",0.0763858831448298,0.136944597684592,0.163485991892784,0.192116063146212,0.168324934017841,0.384459030904862,5.4794271,"Peafowl","D65","substrato_barradorio",0.997821962296261,16.9148460855106,700,0.752543928050234,"Carapace","Brachychelous","Dark","ll_105","Dark","no",NA,NA,"by_time",0.64,0.2,0.11,0.64,39.4,"01v2022",8.04
"X105_ll_br_q_brac_escuro",0.0329427562333977,0.0853911226890363,0.167536405184166,0.187946874243372,0.164409808990392,5.47077734698669,5.3367962,"Peafowl","D65","substrato_barradorio",1.36730009893604,14.6120954451839,321,0.341643673562807,"Claw","Brachychelous","Dark","ll_105","Dark","no",NA,NA,"by_time",0.64,0.2,0.11,0.64,39.4,"01v2022",15.01
"X106_ll_br_c_brac_claro",0.0528512977691997,0.090904045014322,0.10817241351593,0.129333224142662,0.112075955897634,0.567870931171434,3.0144609,"Peafowl","D65","substrato_barradorio",0.879018007012515,11.7629821095976,700,0.573667878046902,"Carapace","Brachychelous","Bright","ll_106","Bright","no",NA,NA,"by_time",0.62,0.5,0.19,0.62,54.7,"01v2022",9.69
"X106_ll_br_q_brac_claro",0.189878685133918,0.335248204707351,0.39406314528484,0.360622788064108,0.375102884988003,2.42367365059941,10.3358156,"Peafowl","D65","substrato_barradorio",0.66531634405359,41.0945866150383,337,-1.75821288618805,"Claw","Brachychelous","Bright","ll_106","Bright","no",NA,NA,"by_time",0.62,0.5,0.19,0.62,54.7,"01v2022",18.24
"X107_ll_br_c_brac_escuro",0.0907873475264427,0.153996583480266,0.173955040427258,0.195719083052398,0.177540097674171,1.32600289188257,5.8024589,"Peafowl","D65","substrato_barradorio",1.00134592553174,18.5672807223796,700,0.836311028750496,"Carapace","Brachychelous","Dark","ll_107","Dark","yes",1,NA,"by_time",11.41,0.13,7.29,11.41,63.5,"01v2022",9.83
"X107_ll_br_q_brac_escuro",0.0621530678094183,0.129604490633368,0.188108110558809,0.179436351756814,0.177691776213015,1.9004837322731,5.8076345,"Peafowl","D65","substrato_barradorio",0.956780899295206,17.1608759256106,335,0.511622511446,"Claw","Brachychelous","Dark","ll_107","Dark","yes",1,NA,"by_time",11.41,0.13,7.29,11.41,63.5,"01v2022",18.44
"X108_ll_br_c_lep_claro",0.0490129731273461,0.0941641358152864,0.126554516330572,0.191104228108302,0.142289206380206,2.75535221483468,4.4610357,"Peafowl","D65","substrato_barradorio",1.85937799505681,13.1544427614442,700,0.635498017641541,"Carapace","Leptochelous","Bright","ll_108","Bright","no",NA,NA,"by_time",0.01,0.02,0.04,0.04,14.7,"01v2022",9.98
"X108_ll_br_q_lep_claro",0.106465016669793,0.206451914208811,0.29466065146179,0.246775447031605,0.266916720045997,2.41014023998962,8.2736117,"Peafowl","D65","substrato_barradorio",1.09643078705912,27.9934422935058,342,-1.03082637537479,"Claw","Leptochelous","Bright","ll_108","Bright","no",NA,NA,"by_time",0.01,0.02,0.04,0.04,14.7,"01v2022",12.9
"X109_ll_br_c_brac_escuro",0.0694296227364954,0.101907042834479,0.104442086304453,0.10990617335856,0.10546690505178,3.19768239965527,2.6460996,"Peafowl","D65","substrato_barradorio",1.02769955350252,12.4039122463959,355,-2.61377577136663,"Carapace","Brachychelous","Dark","ll_109","Dark","no",NA,NA,"by_time",4.23,2.7,0.1,4.23,38.4,"01v2022",9.06
"X109_ll_br_q_brac_escuro",0.118592442616614,0.219399547251656,0.269017046239583,0.23867952295963,0.252672780213963,2.3514978692147,7.9412396,"Peafowl","D65","substrato_barradorio",0.878263172135115,27.1125206419485,334,-1.60547676320257,"Claw","Brachychelous","Dark","ll_109","Dark","no",NA,NA,"by_time",4.23,2.7,0.1,4.23,38.4,"01v2022",16
"X110_ll_br_c_lep_claro",0.128423333498368,0.273695857860383,0.402070492699596,0.441440113447332,0.395313728480591,2.01817823318437,10.6538723,"Peafowl","D65","substrato_barradorio",1.4328960031861,33.6153572112171,676,0.919087009196204,"Carapace","Leptochelous","Bright","ll_110","Bright","no",NA,NA,"by_time",0.29,0.18,0.03,0.29,21.4,"01v2022",10.26
"X110_ll_br_q_lep_claro",0.219863308877714,0.426195159185403,0.533420703845836,0.515478456606457,0.513413337270244,1.51969270321638,12.2381241,"Peafowl","D65","substrato_barradorio",0.54672788976162,52.0005031803363,334,0.653055584266496,"Claw","Leptochelous","Bright","ll_110","Bright","no",NA,NA,"by_time",0.29,0.18,0.03,0.29,21.4,"01v2022",12.04
"X111_ll_br_c_brac_escuro",0.0621897177926126,0.121170241451739,0.147500495519126,0.151803200935085,0.144499934389901,1.1252668029893,4.5544745,"Peafowl","D65","substrato_barradorio",1.38498870973756,13.4850796124241,700,1.06245237185231,"Carapace","Brachychelous","Dark","ll_111","Dark","no",NA,NA,"by_time",2.34,0.47,0.06,2.34,73.3,"01v2022",10.05
"X111_ll_br_q_brac_escuro",0.142523460011017,0.298950551585331,0.404407644902652,0.379262428574913,0.382906114331356,1.7891968208327,10.4606004,"Peafowl","D65","substrato_barradorio",0.986984219244155,38.8551118990897,333,-0.0550244248829247,"Claw","Brachychelous","Dark","ll_111","Dark","no",NA,NA,"by_time",2.34,0.47,0.06,2.34,73.3,"01v2022",20.61
"X112_ll_br_c_brac_claro",0.0480877838894423,0.0825894115453477,0.0968793879255117,0.102301259872958,0.0962322991789954,1.38619949991922,2.0907532,"Peafowl","D65","substrato_barradorio",1.21037898920821,9.70431320812657,700,1.0303919590308,"Carapace","Brachychelous","Bright","ll_112","Bright","no",NA,NA,"by_time",0.45,0.16,0.04,0.45,60.4,"01v2022",9.67
"X112_ll_br_q_brac_claro",0.0683874327472168,0.140483045417564,0.209804988712863,0.215074266081082,0.202986573334372,1.88346124428952,6.6142368,"Peafowl","D65","substrato_barradorio",1.64786246566591,22.885496807418,327,-0.875455660702768,"Claw","Brachychelous","Bright","ll_112","Bright","no",NA,NA,"by_time",0.45,0.16,0.04,0.45,60.4,"01v2022",20.14
"X113_ll_br_c_brac_escuro",0.0451939176539157,0.0868022203048618,0.102229349471984,0.123419970311871,0.106638125178169,0.437433295071658,2.7130323,"Peafowl","D65","substrato_barradorio",1.52712272768441,10.1173283408887,700,0.87531004068135,"Carapace","Brachychelous","Dark","ll_113","Dark","no",NA,NA,"by_time",5.12,0.08,NA,5.12,34.4,"01v2022",8.58
"X113_ll_br_q_brac_escuro",0.0814743952366149,0.172115957882272,0.238214180335234,0.236226171226814,0.229143585673473,1.62440013038152,7.3488367,"Peafowl","D65","substrato_barradorio",1.17209688396875,23.0044722755906,333,0.147564966108233,"Claw","Brachychelous","Dark","ll_113","Dark","no",NA,NA,"by_time",5.12,0.08,NA,5.12,34.4,"01v2022",13.82
"X114_ll_br_c_brac_claro",0.148455316147462,0.350238233125457,0.421327423943596,0.488808938668361,0.431253598208825,1.55879142511764,11.1812457,"Peafowl","D65","substrato_barradorio",1.59936109096467,35.400840615898,652,1.05462827786855,"Carapace","Brachychelous","Bright","ll_114","Bright","no",NA,NA,"by_time",1.44,0.2,0.49,1.44,32.7,"01v2022",8.13
"X114_ll_br_q_brac_claro",0.0949154949688339,0.219195600087571,0.350179983687973,0.362997146217782,0.338129475454001,2.97427962279146,9.7068977,"Peafowl","D65","substrato_barradorio",1.28621616458757,32.4189916466734,332,0.176057496968075,"Claw","Brachychelous","Bright","ll_114","Bright","no",NA,NA,"by_time",1.44,0.2,0.49,1.44,32.7,"01v2022",15.27
"X115_ll_br_c_brac_escuro",0.0433418745292802,0.0687071598002767,0.0716938857154851,0.0852449643092608,0.0752472878400938,2.0753185697353,0.5999339,"Peafowl","D65","substrato_barradorio",1.47816601515044,8.32316146526777,700,0.729696620415136,"Carapace","Brachychelous","Dark","ll_115","Dark","no",NA,NA,"by_time",6.89,4.02,10.38,10.38,47.4,"01v2022",10.01
"X115_ll_br_q_brac_escuro",0.144964296052525,0.272761896889419,0.332504007097252,0.305405917144189,0.316076457885324,2.06806280173507,9.2981417,"Peafowl","D65","substrato_barradorio",0.91058700807198,33.7289027763122,341,-0.992185310173559,"Claw","Brachychelous","Dark","ll_115","Dark","no",NA,NA,"by_time",6.89,4.02,10.38,10.38,47.4,"01v2022",17.52
"X116_ll_br_c_brac_claro",0.0289064300151613,0.0596813648472892,0.0766937399175597,0.0806333362140057,0.0752715199324837,1.07732046758291,0.6018853,"Peafowl","D65","substrato_barradorio",1.53468917292285,6.84036815603312,700,0.959791886193435,"Carapace","Brachychelous","Bright","ll_116","Bright","no",NA,NA,"by_time",3.03,0.23,0.28,3.03,62.7,"01v2022",8.93
"X116_ll_br_q_brac_claro",0.0399383349618992,0.100526389552454,0.175404306247426,0.180880911510463,0.168050059515463,4.09792626942235,5.4695221,"Peafowl","D65","substrato_barradorio",1.27241849502618,15.0414661930885,333,0.442024392500838,"Claw","Brachychelous","Bright","ll_116","Bright","no",NA,NA,"by_time",3.03,0.23,0.28,3.03,62.7,"01v2022",17.41
"X117_ll_br_c_brac_escuro",0.0371366829610719,0.07721331602466,0.0968745383419644,0.101922521975412,0.095328992212593,1.07555208854584,2.0335953,"Peafowl","D65","substrato_barradorio",1.51517585562209,8.67537879317061,700,0.973481862979969,"Carapace","Brachychelous","Dark","ll_117","Dark","no",NA,NA,"by_time",0.18,0.21,0.11,0.21,36,"01v2022",8.98
"X117_ll_br_q_brac_escuro",0.0253352116405576,0.0654410412844575,0.135800864048378,0.132473994433889,0.12586268037602,5.49607773248033,3.71758,"Peafowl","D65","substrato_barradorio",1.53121584174012,10.1221709983823,570,0.742955675326273,"Claw","Brachychelous","Dark","ll_117","Dark","no",NA,NA,"by_time",0.18,0.21,0.11,0.21,36,"01v2022",16.52
"X118_ll_br_c_brac_claro",0.0423443001140849,0.0844354035630173,0.111548558684512,0.127533323108539,0.112438967536013,0.938604920269745,3.0340594,"Peafowl","D65","substrato_barradorio",1.65707031480068,10.2399560011604,700,0.86835332899505,"Carapace","Brachychelous","Bright","ll_118","Bright","no",NA,NA,"by_time",2.1,0.59,0.54,2.1,39.2,"01v2022",9.05
"X118_ll_br_q_brac_claro",0.134429327597941,0.261232901163696,0.335143763513552,0.297138154201713,0.313291248805812,2.13642042104878,9.2445,"Peafowl","D65","substrato_barradorio",1.19300400200239,33.9574670979343,338,-1.26167738081034,"Claw","Brachychelous","Bright","ll_118","Bright","no",NA,NA,"by_time",2.1,0.59,0.54,2.1,39.2,"01v2022",15.05
"X119_ll_br_c_brac_escuro",0.0518868285880592,0.101024127163324,0.113802943414895,0.139548785173719,0.119747740072097,0.703114486948058,3.415737,"Peafowl","D65","substrato_barradorio",1.49712358735379,11.6124844619343,700,0.817346445906469,"Carapace","Brachychelous","Dark","ll_119","Dark","no",NA,NA,"by_time",5.97,2.77,0.37,5.97,39.8,"01v2022",8.44
"X119_ll_br_q_brac_escuro",0.178865446517879,0.343460761352836,0.435927765715404,0.417312246106836,0.417626008834374,1.54886390964153,10.9866397,"Peafowl","D65","substrato_barradorio",1.2176274079479,47.5852777122229,325,-1.14673069230334,"Claw","Brachychelous","Dark","ll_119","Dark","no",NA,NA,"by_time",5.97,2.77,0.37,5.97,39.8,"01v2022",15.05
"X120_ll_br_c_brac_claro",0.0639884923057923,0.111573821703367,0.132005366210937,0.128796083734096,0.127358116266021,1.89270178929847,3.7891646,"Peafowl","D65","substrato_barradorio",1.3021813733022,13.0052496163152,700,1.06780709611269,"Carapace","Brachychelous","Bright","ll_120","Bright","no",NA,NA,"by_time",4.32,0.64,1.56,4.32,65,"01v2022",9.3
"X120_ll_br_q_brac_claro",0.0567917781882562,0.130421418093232,0.1749983217274,0.171488518908336,0.16813644369072,1.9403352475879,5.4726367,"Peafowl","D65","substrato_barradorio",1.40861778154031,17.4975866771126,324,-0.343153887813965,"Claw","Brachychelous","Bright","ll_120","Bright","no",NA,NA,"by_time",4.32,0.64,1.56,4.32,65,"01v2022",16.74
"X121_ll_br_c_lep_escuro",0.0312504660127471,0.0584982909709127,0.0672930320564039,0.0658355813991547,0.0651574452233955,1.89206951339074,0.2726315,"Peafowl","D65","substrato_barradorio",1.36835688980654,6.30766044668538,700,1.17636288511947,"Carapace","Leptochelous","Dark","ll_121","Dark","no",NA,NA,"by_time",1.03,2.35,0.54,2.35,49.7,"01v2022",10.18
"X121_ll_br_q_lep_escuro",0.134018438543764,0.268228494175589,0.333007938611052,0.307047844273244,0.316551360979451,1.93416140358103,9.3072408,"Peafowl","D65","substrato_barradorio",1.11897871909754,33.0014966552091,336,-0.360207135791327,"Claw","Leptochelous","Dark","ll_121","Dark","no",NA,NA,"by_time",1.03,2.35,0.54,2.35,49.7,"01v2022",16.86
"X122_ll_br_c_brac_claro",0.0534533934406094,0.104744925607211,0.116725357295443,0.111442893777541,0.112869239316638,2.23231033400215,3.0572073,"Peafowl","D65","substrato_barradorio",1.26471244773959,10.5399249290946,700,1.34326819528576,"Carapace","Brachychelous","Bright","ll_122","Bright","no",NA,NA,"by_time",3.55,1.35,3.73,3.73,36,"01v2022",7.86
"X122_ll_br_q_brac_claro",0.138897018403584,0.249930719880683,0.298292045202087,0.270368422763627,0.282764371021732,2.36724929113678,8.6231707,"Peafowl","D65","substrato_barradorio",1.15544638968558,32.9071631308303,338,-1.55684335161206,"Claw","Brachychelous","Bright","ll_122","Bright","no",NA,NA,"by_time",3.55,1.35,3.73,3.73,36,"01v2022",13.4
"X123_ll_br_c_brac_escuro",0.0585945718256361,0.112814041811331,0.146229512750858,0.185617089855392,0.153294142145906,1.15976159684248,4.9125322,"Peafowl","D65","substrato_barradorio",1.70575165790936,14.3004568781077,700,0.761191342712119,"Carapace","Brachychelous","Dark","ll_123","Dark","no",NA,NA,"by_time",0.32,0.27,0.35,0.35,34.9,"01v2022",9.01
"X123_ll_br_q_brac_escuro",0.104699576316326,0.263424493022166,0.437557765238577,0.423377562346197,0.409902212748505,3.62577763121712,10.8735022,"Peafowl","D65","substrato_barradorio",1.06982224034252,36.9741557587023,342,0.484316763958012,"Claw","Brachychelous","Dark","ll_123","Dark","no",NA,NA,"by_time",0.32,0.27,0.35,0.35,34.9,"01v2022",17.23
"X124_ll_br_c_brac_claro",0.0484284653648832,0.0914019104169622,0.102161398241659,0.111013519379933,0.10318746182699,1.29272146152197,2.5136763,"Peafowl","D65","substrato_barradorio",1.36479144645697,9.75753791498207,700,1.13307689973985,"Carapace","Brachychelous","Bright","ll_124","Bright","no",NA,NA,"by_time",0.14,9.78,0.25,9.78,68.1,"02v2022",10
"X124_ll_br_q_brac_claro",0.133214532965219,0.294374482597411,0.370362400730463,0.334185909779451,0.349354933187191,2.1954466365555,9.9048342,"Peafowl","D65","substrato_barradorio",1.24134902050409,35.3951926644509,326,0.0172476454055255,"Claw","Brachychelous","Bright","ll_124","Bright","no",NA,NA,"by_time",0.14,9.78,0.25,9.78,68.1,"02v2022",19.73
"X125_ll_br_c_brac_escuro",0.0917481226566017,0.14648740765724,0.160225418728342,0.179981020853325,0.164184958765335,1.89337269237623,5.328502,"Peafowl","D65","substrato_barradorio",0.439059746676312,19.8990389379111,300,-0.834917797662234,"Carapace","Brachychelous","Dark","ll_125","Dark","no",NA,NA,"by_time",0.28,6.11,3.32,6.11,62,"02v2022",9.45
"X125_ll_br_q_brac_escuro",0.0529418344393577,0.128025146848582,0.199202356178011,0.201819882418497,0.191048052012636,2.99500372771947,6.246874,"Peafowl","D65","substrato_barradorio",1.492328291563,19.2265330404089,331,-0.169318571471786,"Claw","Brachychelous","Dark","ll_125","Dark","no",NA,NA,"by_time",0.28,6.11,3.32,6.11,62,"02v2022",19.2
"X126_ll_br_c_lep_claro",0.0729202378830715,0.130063407096715,0.149779684121409,0.183783608912173,0.15740924087171,0.641412910522509,5.0730805,"Peafowl","D65","substrato_barradorio",0.936466865148688,16.1169279250975,700,0.687167222402284,"Carapace","Leptochelous","Bright","ll_126","Bright","no",NA,NA,"by_time",1.31,0.98,0.5,1.31,49,"02v2022",9.81
"X126_ll_br_q_lep_claro",0.0477181722446316,0.128172306752893,0.211202227210772,0.223982457023436,0.204908642107586,4.07619742544711,6.6713543,"Peafowl","D65","substrato_barradorio",1.26474288102156,18.5762322158968,332,0.401241707995977,"Claw","Leptochelous","Bright","ll_126","Bright","no",NA,NA,"by_time",1.31,0.98,0.5,1.31,49,"02v2022",18.47
"X127_ll_br_c_brac_escuro",0.0574489829432252,0.105025123254893,0.12119798193575,0.159026954903448,0.130600015936824,0.844639788062195,3.9415065,"Peafowl","D65","substrato_barradorio",1.05454539196769,13.3749021892965,700,0.578379415381804,"Carapace","Brachychelous","Dark","ll_127","Dark","no",NA,NA,"by_time",1.19,2.87,0.37,2.87,66.3,"02v2022",9.95
"X127_ll_br_q_brac_escuro",0.0567116786597969,0.129794047613109,0.181897868386201,0.181220320476153,0.174938051786571,2.05884004156514,5.7129767,"Peafowl","D65","substrato_barradorio",1.0910926269435,16.9138725010022,339,0.375676455831606,"Claw","Brachychelous","Dark","ll_127","Dark","no",NA,NA,"by_time",1.19,2.87,0.37,2.87,66.3,"02v2022",20.63
"X128_ll_br_c_brac_claro",0.0928910054164485,0.154813453522138,0.161850003360867,0.180772555880457,0.166275827646599,2.11340603726387,5.4051955,"Peafowl","D65","substrato_barradorio",0.757452411869385,18.7749687524575,700,0.340785038489017,"Carapace","Brachychelous","Bright","ll_128","Bright","no",NA,NA,"by_time",2.67,1.79,9.63,9.63,69.4,"02v2022",9.47
"X128_ll_br_q_brac_claro",0.189909875184915,0.376229800794586,0.445526934777203,0.409990054116968,0.425443270221201,2.15797067330509,11.0990354,"Peafowl","D65","substrato_barradorio",1.05415712573901,47.1393335841753,333,-1.32311105890192,"Claw","Brachychelous","Bright","ll_128","Bright","no",NA,NA,"by_time",2.67,1.79,9.63,9.63,69.4,"02v2022",18.15
"X129_ll_br_c_brac_escuro",0.0479628596517553,0.0943990415553982,0.136185805159232,0.196110780838268,0.150228347630384,2.98106110575196,4.7900951,"Peafowl","D65","substrato_barradorio",1.76197705008688,13.4153221921754,700,0.67266198076498,"Carapace","Brachychelous","Dark","ll_129","Dark","no",NA,NA,"by_time",0.28,0.28,4.32,4.32,50.1,"02v2022",9.61
"X129_ll_br_q_brac_escuro",0.0597755164422563,0.169639764150038,0.291099047770998,0.302685712749424,0.279907727908774,4.6397921055025,8.5616318,"Peafowl","D65","substrato_barradorio",1.46062362456865,25.9302676803204,327,0.176318248783259,"Claw","Brachychelous","Dark","ll_129","Dark","no",NA,NA,"by_time",0.28,0.28,4.32,4.32,50.1,"02v2022",17.03
"X130_ll_br_c_brac_claro",0.0881814574571162,0.162488383268271,0.19974164999422,0.21083995682643,0.197149569753563,0.886638604081392,6.4374055,"Peafowl","D65","substrato_barradorio",1.16751347310656,19.1858177629782,700,0.947334131457556,"Carapace","Brachychelous","Bright","ll_130","Bright","no",NA,NA,"by_time",4.68,0.23,0.1,4.68,52.4,"02v2022",8.93
"X130_ll_br_q_brac_claro",0.18687374970031,0.358738749813454,0.419636125047742,0.384021592497059,0.400137780713381,2.29731984918057,10.7273829,"Peafowl","D65","substrato_barradorio",0.866822734676046,43.7706398295719,337,-1.33683363324414,"Claw","Brachychelous","Bright","ll_130","Bright","no",NA,NA,"by_time",4.68,0.23,0.1,4.68,52.4,"02v2022",18.24
"X131_ll_br_c_lep_escuro",0.07665113697457,0.153429713942316,0.195986059976655,0.240913606579394,0.203490807537323,1.02799023279916,6.6292731,"Peafowl","D65","substrato_barradorio",1.21500335781449,19.2138959474752,691,0.728868541829313,"Carapace","Leptochelous","Dark","ll_131","Dark","no",NA,NA,"by_time",0.11,0.04,0.05,0.11,41.6,"02v2022",9.04
