"ID","u","s","m","l","luminance","chromatic_contrast","achromatic_contrast","vismodel","iluminante","substrato"
"X176_ll_br_c_brac_claro",0.0907258474121564,0.17971297722158,0.224830008060713,0.255974184579627,0.227431570085863,0.576166612138179,1.2050253,"Peafowl","D65","substrato_barradorio"
"X176_ll_br_q_brac_claro",0.115729487519555,0.267550813299968,0.393954988008777,0.378509377320614,0.373284229080489,2.42151428594434,1.700516,"Peafowl","D65","substrato_barradorio"
"X177_ll_br_c_brac_escuro",0.0709617443253048,0.142811005620834,0.180449069334198,0.185338511722903,0.175970050407301,1.09733874221086,0.9484897,"Peafowl","D65","substrato_barradorio"
"X177_ll_br_q_brac_escuro",0.143707231006887,0.310739580944389,0.440726224681862,0.407918290355622,0.413080862738846,2.06590737490723,1.8018193,"Peafowl","D65","substrato_barradorio"
"X178_ll_br_c_lep_claro",0.238150294091995,0.42966498633489,0.483110130882736,0.522313284563808,0.488159062177843,1.38630927777934,1.9688172,"Peafowl","D65","substrato_barradorio"
"X178_ll_br_q_lep_claro",0.128939445405382,0.32627907946671,0.480607785182285,0.482129463301837,0.46143411116175,2.88462629267432,1.9125152,"Peafowl","D65","substrato_barradorio"
"X179_ll_br_c_brac_escuro",0.0901464288008348,0.17786498386083,0.220562415895748,0.251624511749167,0.223968387736515,0.524823231163483,1.1896808,"Peafowl","D65","substrato_barradorio"
"X179_ll_br_q_brac_escuro",0.109004905809394,0.285095737342874,0.427186766176379,0.403157818044491,0.401116756272968,3.18447096413029,1.7724285,"Peafowl","D65","substrato_barradorio"
"X180_ll_br_c_brac_claro",0.0679191898737547,0.11555629584992,0.136738347248426,0.139907571445543,0.134193423811296,1.59624829159838,0.6774581,"Peafowl","D65","substrato_barradorio"
"X180_ll_br_q_brac_claro",0.11639914509262,0.234191525369745,0.316088411992298,0.29820218727987,0.300184488032388,1.64300350252656,1.4825732,"Peafowl","D65","substrato_barradorio"
"X181_ll_br_c_brac_escuro",0.0542210533791555,0.110090266914017,0.146607186665481,0.160138753976863,0.145332234461274,1.05012518315314,0.7571983,"Peafowl","D65","substrato_barradorio"
"X181_ll_br_q_brac_escuro",0.112327754973843,0.217281752898234,0.283552627764455,0.261690048015791,0.267782322133896,1.77236040142677,1.3683503,"Peafowl","D65","substrato_barradorio"
"X182_ll_br_c_brac_claro",0.141626039640698,0.296002325350009,0.366177869953792,0.354982518271121,0.351705529733547,1.61305570016708,1.6409702,"Peafowl","D65","substrato_barradorio"
"X182_ll_br_q_brac_claro",0.136075689335251,0.286835566547138,0.362770835612367,0.344102714727358,0.347364193758007,1.73959653996813,1.6285497,"Peafowl","D65","substrato_barradorio"
"X183_ll_br_c_brac_escuro",0.0491111676652346,0.107588369239654,0.152157752465807,0.160216790195892,0.147917619116932,1.83829820746034,0.7748314,"Peafowl","D65","substrato_barradorio"
"X183_ll_br_q_brac_escuro",0.138680312756615,0.326730398195093,0.490435092422913,0.494905026853858,0.469561110277427,2.60777957575596,1.9299744,"Peafowl","D65","substrato_barradorio"
"X184_ll_br_c_lep_claro",0.0991983782139052,0.280522922221344,0.43540384063127,0.441808752035708,0.414366786070159,3.86694567511018,1.8049274,"Peafowl","D65","substrato_barradorio"
"X184_ll_br_q_lep_claro",0.0933637265615051,0.238925852236143,0.404843080938181,0.429328987663135,0.392456962735853,4.02461446405105,1.7506028,"Peafowl","D65","substrato_barradorio"
"X185_ll_br_c_brac_escuro",0.0598769595014963,0.105993815797646,0.127642693163617,0.161554992834629,0.135165167838497,0.586536947210079,0.6846734,"Peafowl","D65","substrato_barradorio"
"X185_ll_br_q_brac_escuro",0.189353451287701,0.349753735814683,0.40193692090068,0.353516616735927,0.379378539415183,2.79287608599075,1.7167104,"Peafowl","D65","substrato_barradorio"
"X186_ll_br_c_brac_claro",0.0821157206938781,0.165366431387766,0.232434729353829,0.238963765235953,0.224494203735849,1.39911457475984,1.1920258,"Peafowl","D65","substrato_barradorio"
"X186_ll_br_q_brac_claro",0.108327728275236,0.227935172525083,0.361269084814293,0.341473973173122,0.337181216119839,2.45006231170975,1.5987964,"Peafowl","D65","substrato_barradorio"
"X187_ll_br_c_lep_escuro",0.0945058056360242,0.200802121314853,0.257183582110796,0.261833703623092,0.24965874886027,1.33728058805962,1.2982709,"Peafowl","D65","substrato_barradorio"
"X187_ll_br_q_lep_escuro",0.147110398829733,0.289371604792249,0.407245046689369,0.394326499817422,0.388041204912709,1.52301783179985,1.7392874,"Peafowl","D65","substrato_barradorio"
"X188_ll_br_c_brac_claro",0.124595321288313,0.24956820348363,0.327100365865286,0.385735474659439,0.333914499489032,1.00788446503638,1.5890609,"Peafowl","D65","substrato_barradorio"
"X188_ll_br_q_brac_claro",0.269493425249219,0.489281281607057,0.553690349642435,0.499271140704714,0.527002691793947,2.72436860635994,2.0453816,"Peafowl","D65","substrato_barradorio"
"X189_ll_br_c_brac_escuro",0.0645171969349519,0.144408958078326,0.191090166247062,0.238252393984832,0.198914010654545,1.97753917558109,1.0710485,"Peafowl","D65","substrato_barradorio"
"X189_ll_br_q_brac_escuro",0.131564855408066,0.262763760500619,0.320337871647477,0.292899398493229,0.303815613000399,2.07237546638548,1.4945969,"Peafowl","D65","substrato_barradorio"
"X190_ll_br_c_brac_claro",0.0638979309157536,0.141750824181097,0.181758242118465,0.18213407248917,0.175613226488862,1.5940492635861,0.9464599,"Peafowl","D65","substrato_barradorio"
"X190_ll_br_q_brac_claro",0.184023294215524,0.329406355154822,0.391610453072115,0.355702849450007,0.372090849723559,2.38447937632017,1.697314,"Peafowl","D65","substrato_barradorio"
"X191_ll_br_c_brac_escuro",0.0423137650835682,0.0808295277237792,0.105291395217816,0.109897487239029,0.102869468985116,0.864137524427491,0.4116368,"Peafowl","D65","substrato_barradorio"
"X191_ll_br_q_brac_escuro",0.118795977760266,0.286713054787207,0.392118776640669,0.375034721931428,0.373366744081903,2.32047864654839,1.7007371,"Peafowl","D65","substrato_barradorio"
"X192_ll_br_c_brac_claro",0.0945510703785421,0.189635598935355,0.241390667406435,0.297102395578708,0.251837806277149,1.0216512030924,1.3069612,"Peafowl","D65","substrato_barradorio"
"X192_ll_br_q_brac_claro",0.137344497489783,0.309489362031615,0.398100637799145,0.3771722151089,0.38024130712841,1.93333294893322,1.718982,"Peafowl","D65","substrato_barradorio"
"X193_ll_br_c_lep_escuro",0.0451190345645496,0.0889446890364362,0.111814097983477,0.170398377614517,0.127140337564809,2.49303853109502,0.6234674,"Peafowl","D65","substrato_barradorio"
"X193_ll_br_q_lep_escuro",0.0798467384004763,0.180009187569893,0.273136146279645,0.269909619658388,0.26063618315024,2.44801023892037,1.3413014,"Peafowl","D65","substrato_barradorio"
"X194_ll_br_c_brac_claro",0.108865336683954,0.214748211840258,0.264602949277256,0.284166194439092,0.262867306857136,0.79085619326099,1.3498253,"Peafowl","D65","substrato_barradorio"
"X194_ll_br_q_brac_claro",0.143178353968669,0.265714565907517,0.321070781464066,0.272970878941834,0.298250600639612,2.78018855805616,1.47611,"Peafowl","D65","substrato_barradorio"
"X195_ll_br_c_brac_escuro",0.0520839492267102,0.111989022697956,0.161843052582516,0.200882779073658,0.166883476365095,2.41162537965594,0.8954717,"Peafowl","D65","substrato_barradorio"
"X195_ll_br_q_brac_escuro",0.130817262198555,0.281637170203161,0.381832207761505,0.363659623099592,0.362828698442131,1.80095512928404,1.6721067,"Peafowl","D65","substrato_barradorio"
"X196_ll_br_c_brac_claro",0.0520337045770273,0.0865623450829199,0.10580662866022,0.124687997292586,0.108894739042634,0.614533577989959,0.4685576,"Peafowl","D65","substrato_barradorio"
"X196_ll_br_q_brac_claro",0.223224625611731,0.410877788443833,0.479047778956085,0.417745326833229,0.45051697601693,2.7822844499471,1.8885717,"Peafowl","D65","substrato_barradorio"
"X197_ll_br_c_brac_escuro",0.122197801807746,0.24982408606612,0.321801879983477,0.378458075616085,0.329507675163781,0.994847956612045,1.5757756,"Peafowl","D65","substrato_barradorio"
"X197_ll_br_q_brac_escuro",0.0675895296244482,0.14484573749383,0.2196931077495,0.191924825843961,0.200575596377447,2.50822694073501,1.0793671,"Peafowl","D65","substrato_barradorio"
"X198_ll_br_c_brac_claro",0.0608573727450272,0.111579093734982,0.131634738385074,0.138056780020361,0.130223209561691,1.20166364772976,0.6474259,"Peafowl","D65","substrato_barradorio"
"X198_ll_br_q_brac_claro",0.105529315160151,0.209349416601787,0.287488413802541,0.257896171482339,0.268035341473636,1.95708747336043,1.3692948,"Peafowl","D65","substrato_barradorio"
"X199_ll_br_c_lep_escuro",0.0668927141587363,0.109232950177022,0.119946529448328,0.125354486871469,0.119692007546523,2.18330569844602,0.5630978,"Peafowl","D65","substrato_barradorio"
"X199_ll_br_q_lep_escuro",0.0677812153632905,0.148675612000097,0.227981313032324,0.232294195651709,0.219825615649452,2.38669573062506,1.1710105,"Peafowl","D65","substrato_barradorio"
"X200_ll_br_c_brac_claro",0.118846886206469,0.241492273190481,0.338030337003602,0.470195571578776,0.368965709708149,2.61676458050765,1.6888796,"Peafowl","D65","substrato_barradorio"
"X200_ll_br_q_brac_claro",0.28828700532484,0.474286121932302,0.480230604470673,0.414159590656198,0.45789538478523,4.16519606526304,1.9048167,"Peafowl","D65","substrato_barradorio"
"X201_ll_br_c_brac_escuro",0.044461640903982,0.0714766490737218,0.0788768412366673,0.106652496063867,0.086301436551813,1.4805230272703,0.2360222,"Peafowl","D65","substrato_barradorio"
"X201_ll_br_q_brac_escuro",0.151271141847737,0.269426898045242,0.332615898399404,0.307071243040311,0.316093881296707,2.04895807162983,1.5342152,"Peafowl","D65","substrato_barradorio"
"X202_ll_br_c_brac_claro",0.0952275024597417,0.181318424671023,0.22134183459336,0.267873534054819,0.230927056180227,0.402117160229006,1.2202778,"Peafowl","D65","substrato_barradorio"
"X202_ll_br_q_brac_claro",0.242305663731739,0.36511644552836,0.37697302440529,0.320199628078037,0.356682577222863,4.4488354026657,1.6550222,"Peafowl","D65","substrato_barradorio"
"X203_ll_br_c_brac_escuro",0.0597132096500776,0.0987711113977951,0.112876064403946,0.147190406005351,0.121477555090874,1.09198872187853,0.5779054,"Peafowl","D65","substrato_barradorio"
"X203_ll_br_q_brac_escuro",0.135885284681411,0.282800969212155,0.36646446520282,0.341759031111988,0.348076646009933,1.79892747982256,1.6305986,"Peafowl","D65","substrato_barradorio"
"X204_ll_br_c_brac_claro",0.107313796417122,0.18977675651697,0.217271840746466,0.26393824559001,0.227794389252297,0.721557628054921,1.2066193,"Peafowl","D65","substrato_barradorio"
"X204_ll_br_q_brac_claro",0.121143977852043,0.299552676329078,0.422295742584156,0.416856259317956,0.404695993920362,2.5186088422056,1.7813121,"Peafowl","D65","substrato_barradorio"
"X205_ll_br_c_brac_escuro",0.0478434500400467,0.0905370623661741,0.114379827773457,0.146855307753061,0.121235990555314,1.00206507088915,0.5759149,"Peafowl","D65","substrato_barradorio"
"X205_ll_br_q_brac_escuro",0.12845407464453,0.253284402192496,0.326131185002609,0.304164723891938,0.309988564383654,1.73078385930938,1.5147113,"Peafowl","D65","substrato_barradorio"
"X206_ll_br_c_lep_claro",0.0723021743202905,0.162408096638453,0.217143175258222,0.267606348193548,0.22556460032774,2.01309908523235,1.1967825,"Peafowl","D65","substrato_barradorio"
"X206_ll_br_q_lep_claro",0.0803948743256493,0.158683321392203,0.228666659586652,0.227432729144174,0.219609608077801,1.53504397346295,1.1700274,"Peafowl","D65","substrato_barradorio"
"X207_ll_br_c_brac_escuro",0.0375706224380607,0.0732666411226963,0.0982503524360824,0.138346794874204,0.10702161164312,2.23536804320962,0.4512067,"Peafowl","D65","substrato_barradorio"
"X207_ll_br_q_brac_escuro",0.0742094361432422,0.18566622361781,0.327493660139419,0.332701482753259,0.311263405318222,4.12008460548059,1.5188154,"Peafowl","D65","substrato_barradorio"
"X208_ll_br_c_brac_claro",0.0884490811328115,0.159805805316591,0.196619757477483,0.261492304609555,0.212547451827936,1.03924400076439,1.1373412,"Peafowl","D65","substrato_barradorio"
"X208_ll_br_q_brac_claro",0.263859394244111,0.398281828294584,0.409824016385247,0.364058403809741,0.393053179481722,4.14334639436923,1.7521208,"Peafowl","D65","substrato_barradorio"
"X209_ll_br_c_brac_escuro",0.182893552317066,0.358081483186203,0.446733737095484,0.473261525483818,0.44188299020572,0.839334960323646,1.869221,"Peafowl","D65","substrato_barradorio"
"X209_ll_br_q_brac_escuro",0.145650507389693,0.305339617415942,0.395338034720107,0.372922399140465,0.375958091600991,1.73877362115889,1.7076536,"Peafowl","D65","substrato_barradorio"
"X210_ll_br_c_brac_claro",0.0894062336269845,0.155038245697861,0.175973259175683,0.179460126872926,0.173325757448045,1.86109705594945,0.9333487,"Peafowl","D65","substrato_barradorio"
"X210_ll_br_q_brac_claro",0.124110345376866,0.217825337846209,0.265774558217319,0.246005789953059,0.253177300972709,2.12263177787243,1.3122659,"Peafowl","D65","substrato_barradorio"
"X211_ll_br_c_brac_escuro",0.050481305308313,0.0965482912946593,0.113511217194032,0.123100465404497,0.113822639544546,0.907127565344548,0.5128174,"Peafowl","D65","substrato_barradorio"
"X211_ll_br_q_brac_escuro",0.0717492726114108,0.153557377681165,0.233893690006199,0.229293582641774,0.222045058073841,2.22755209719423,1.1810562,"Peafowl","D65","substrato_barradorio"
"X212_ll_br_c_brac_claro",0.0698329266752312,0.127474732554179,0.146215407050025,0.143706417925363,0.142290683452132,1.9257534703276,0.7360479,"Peafowl","D65","substrato_barradorio"
"X212_ll_br_q_brac_claro",0.130277396843837,0.248260944486795,0.31994204911222,0.297398297944145,0.303330371959696,1.74261800314528,1.4929985,"Peafowl","D65","substrato_barradorio"
"X213_ll_br_c_brac_escuro",0.0411335592784563,0.0781364212122323,0.0920964657783396,0.105156776030648,0.0939770610562586,0.53803618551843,0.3212266,"Peafowl","D65","substrato_barradorio"
"X213_ll_br_q_brac_escuro",0.0895504215875371,0.220461209155105,0.352686824091398,0.364587020407947,0.340269695259708,3.32080865606307,1.6079144,"Peafowl","D65","substrato_barradorio"
"X214_ll_br_c_lep_claro",0.0881927768851881,0.149729926569248,0.176005824706748,0.204235848045905,0.180802491759932,0.828352031940641,0.9755811,"Peafowl","D65","substrato_barradorio"
"X214_ll_br_q_lep_claro",0.0804602916538531,0.180360398659024,0.289895478464682,0.282027749181666,0.273327882841906,2.8129589549747,1.388848,"Peafowl","D65","substrato_barradorio"
"X215_ll_br_c_brac_escuro",0.174459710561007,0.304428615514307,0.347629440071089,0.356891250295967,0.343479166937241,1.74407455807509,1.6173024,"Peafowl","D65","substrato_barradorio"
"X215_ll_br_q_brac_escuro",0.151770015137131,0.311058118106356,0.401909777109645,0.382616765905144,0.384040369712376,1.62825818533503,1.7289236,"Peafowl","D65","substrato_barradorio"
"X216_ll_br_c_brac_claro",0.0812332190820117,0.147039047434263,0.195901858437452,0.258724350912473,0.209369466590769,1.46073097717444,1.1222764,"Peafowl","D65","substrato_barradorio"
"X216_ll_br_q_brac_claro",0.0691288144190359,0.154619829941186,0.237780493348744,0.225199691781726,0.222973837115164,2.52902561124919,1.1852304,"Peafowl","D65","substrato_barradorio"
"X217_ll_br_c_lep_escuro",0.0566244611050506,0.124691205980348,0.14823361092756,0.147864310578995,0.144154930076494,1.64767981620762,0.7490645,"Peafowl","D65","substrato_barradorio"
"X217_ll_br_q_lep_escuro",0.139087822198207,0.273993817903082,0.374416461223336,0.358629892938022,0.356311046201197,1.51536852467843,1.65398,"Peafowl","D65","substrato_barradorio"
"X218_ll_br_c_brac_claro",0.179404338919869,0.347419030847409,0.396485208921949,0.438824140372356,0.402161425004411,0.971595598085776,1.7750295,"Peafowl","D65","substrato_barradorio"
"X218_ll_br_q_brac_claro",0.0852172020991075,0.23527224370538,0.391696803279581,0.399105629055607,0.375387251623282,4.22038179369328,1.7061341,"Peafowl","D65","substrato_barradorio"
"X219_ll_br_c_brac_claro",0.0533593184232209,0.0952554598234843,0.109977282401819,0.118468049219358,0.110310817434106,1.22840706430964,0.4814779,"Peafowl","D65","substrato_barradorio"
"X219_ll_br_q_brac_escuro",0.122921889414392,0.253096570769998,0.342570115699949,0.339853490576281,0.330661993381649,1.44215678382477,1.5792726,"Peafowl","D65","substrato_barradorio"
"X220_ll_br_c_brac_claro",0.169817766437259,0.284751313035283,0.329583892091405,0.382429998846022,0.340186855527496,1.02001806456835,1.607671,"Peafowl","D65","substrato_barradorio"
"X220_ll_br_q_brac_claro",0.123165273527051,0.199156347508194,0.24173366901911,0.218535076243069,0.228125807818291,2.58847295259952,1.2080732,"Peafowl","D65","substrato_barradorio"
"X221_ll_br_c_brac_escuro",0.0776972330677187,0.135931278988947,0.159050428600887,0.18524182823048,0.163516600101334,0.702641971778332,0.8750904,"Peafowl","D65","substrato_barradorio"
"X221_ll_br_q_brac_escuro",0.0574496982422932,0.152250869199396,0.268678828289233,0.281281763552892,0.258026161734322,4.49693868462569,1.3312369,"Peafowl","D65","substrato_barradorio"
"X222_ll_br_c_brac_claro",0.122526499261808,0.23716993614743,0.286605627796772,0.347755022470437,0.298031061631265,0.472582293378126,1.4753736,"Peafowl","D65","substrato_barradorio"
"X222_ll_br_q_brac_claro",0.161634894200567,0.343048302636646,0.40266381444569,0.366488197765453,0.383538430748331,2.29364637800238,1.7276157,"Peafowl","D65","substrato_barradorio"
"X223_ll_br_c_brac_escuro",0.159431583479084,0.248877693815694,0.271722786936891,0.309176554746554,0.279737687039894,1.9593015344659,1.4120282,"Peafowl","D65","substrato_barradorio"
"X223_ll_br_q_brac_escuro",0.174435699776949,0.337912053090603,0.43744158928605,0.426479370334955,0.420845232196812,1.36659761033091,1.8204411,"Peafowl","D65","substrato_barradorio"
"X224_ll_br_c_lep_claro",0.043618308863848,0.0808433991476939,0.11200811623946,0.193285164894699,0.135000325810919,3.94326782555831,0.6834531,"Peafowl","D65","substrato_barradorio"
"X224_ll_br_q_lep_claro",0.0474805424926729,0.121362779796788,0.23156128081422,0.24692898982973,0.223649321629015,4.99381395792543,1.1882552,"Peafowl","D65","substrato_barradorio"
"X225_ll_br_c_brac_escuro",0.129733127707962,0.221009289716028,0.273488563222487,0.338395641816807,0.287180219854258,0.535250557492976,1.4382859,"Peafowl","D65","substrato_barradorio"
"X225_ll_br_q_brac_escuro",0.144680928135218,0.241327550716161,0.288645143541611,0.256881384176294,0.271826342431357,2.70336364104196,1.3833393,"Peafowl","D65","substrato_barradorio"
"X226_ll_br_c_brac_claro",0.118458535770117,0.221778719953149,0.293428494199388,0.277234122014792,0.276632267304304,1.55474853347667,1.400865,"Peafowl","D65","substrato_barradorio"
"X226_ll_br_q_brac_claro",0.155641535265084,0.310263041223541,0.395462213966455,0.359142322662905,0.372344684285636,1.97086744902791,1.6979959,"Peafowl","D65","substrato_barradorio"
"X227_ll_br_c_lep_escuro",0.0913364755805966,0.173182984978465,0.215658805738675,0.238409024655291,0.216251560851663,0.478852971740837,1.1546183,"Peafowl","D65","substrato_barradorio"
"X227_ll_br_q_lep_escuro",0.0799181098556278,0.202763179642993,0.302996840509361,0.304404703594693,0.290882999445774,2.98825749538017,1.451097,"Peafowl","D65","substrato_barradorio"
"X228_ll_br_c_brac_claro",0.087229604374909,0.144875384135835,0.194592739151387,0.321490787146847,0.229264888210866,3.20014723553316,1.213054,"Peafowl","D65","substrato_barradorio"
"X228_ll_br_q_brac_claro",0.175218016932938,0.357946677930995,0.418951585181376,0.372606782075711,0.395988978373439,2.48412775021944,1.7595623,"Peafowl","D65","substrato_barradorio"
"X229_ll_br_c_brac_escuro",0.0660677791552276,0.115807517654364,0.12638139810609,0.137862397004675,0.128109428239125,1.67629644792043,0.6310607,"Peafowl","D65","substrato_barradorio"
"X229_ll_br_q_brac_escuro",0.158156893809671,0.29723691726928,0.371736291906559,0.349919521561386,0.354989394781131,1.74810085849445,1.6502638,"Peafowl","D65","substrato_barradorio"
"X230_ll_br_c_brac_claro",0.130013058011437,0.259472839066878,0.322819121085733,0.324909810969819,0.313353995655238,1.2470134238184,1.5255094,"Peafowl","D65","substrato_barradorio"
"X230_ll_br_q_brac_claro",0.0767937363098461,0.183381392406183,0.283913026248187,0.290187912027469,0.273494776295172,2.90162320933859,1.3894584,"Peafowl","D65","substrato_barradorio"
"X231_ll_br_c_brac_escuro",0.127647066648334,0.219454598229024,0.243077613559489,0.261848822964243,0.244725329553822,1.70269408786638,1.2783124,"Peafowl","D65","substrato_barradorio"
"X231_ll_br_q_brac_escuro",0.11729034674877,0.247922584186407,0.316201998163373,0.288310467410416,0.298442465555428,2.00915652890335,1.4767531,"Peafowl","D65","substrato_barradorio"
"X232_ll_br_c_brac_claro",0.100049077720045,0.173037389547158,0.228680163800178,0.314738516811481,0.249330725543016,1.65199534212447,1.2969561,"Peafowl","D65","substrato_barradorio"
"X232_ll_br_q_brac_claro",0.160583000014507,0.343078018180245,0.438669684663293,0.410558644441215,0.417173882487111,1.8472339666914,1.811679,"Peafowl","D65","substrato_barradorio"
"X233_ll_br_c_brac_escuro",0.147479934745489,0.243888493901178,0.272632673946503,0.280630914686608,0.270132556278082,2.09043317178122,1.3770887,"Peafowl","D65","substrato_barradorio"
"X233_ll_br_q_brac_escuro",0.0564124106621131,0.127836000923661,0.195901494807072,0.186913258031698,0.183954563943801,2.56073937479653,0.9928647,"Peafowl","D65","substrato_barradorio"
"X234_ll_br_c_brac_claro",0.0813845686646072,0.139995114385505,0.178434693489504,0.243293311360861,0.194147991405597,1.36509481025516,1.0467966,"Peafowl","D65","substrato_barradorio"
"X234_ll_br_q_brac_claro",0.144224562382712,0.320508714387265,0.43334606227726,0.419345568453515,0.414645997219495,1.85457241294786,1.805601,"Peafowl","D65","substrato_barradorio"
"X235_ll_br_c_brac_escuro",0.0756823190452904,0.134524915425136,0.154448883531727,0.157373977343088,0.151895576271181,1.70349557862149,0.8013692,"Peafowl","D65","substrato_barradorio"
"X235_ll_br_q_brac_escuro",0.211885576692548,0.420713070374747,0.493719513231115,0.435582634515489,0.465180597833227,2.54947645765219,1.9206016,"Peafowl","D65","substrato_barradorio"
"X236_ll_br_c_brac_claro",0.0673529531128203,0.131215912788714,0.162114811612295,0.210707074063691,0.172890069052584,1.07634301901227,0.9308319,"Peafowl","D65","substrato_barradorio"
"X236_ll_br_q_brac_claro",0.146445134337249,0.326973444155076,0.397215709181443,0.365262515712463,0.377572921652506,2.16320213770529,1.7119396,"Peafowl","D65","substrato_barradorio"
"X237_ll_br_c_brac_escuro",0.147070170080379,0.260741613632518,0.342434009749174,0.32817565832215,0.324745199306608,1.49175167360197,1.5612168,"Peafowl","D65","substrato_barradorio"
"X237_ll_br_q_brac_escuro",0.134153176851548,0.262297149331711,0.310754994604328,0.279970920424816,0.294355870494039,2.33821736392028,1.4629654,"Peafowl","D65","substrato_barradorio"
"X238_ll_br_c_brac_claro",0.204871022903882,0.396160078918725,0.51795307468094,0.506257838923278,0.49525988822996,1.33392127345962,1.9832586,"Peafowl","D65","substrato_barradorio"
"X238_ll_br_q_brac_claro",0.166100562661269,0.286244281847349,0.375216373042828,0.348952079321208,0.355329068781789,1.79333330480271,1.6512202,"Peafowl","D65","substrato_barradorio"
"X239_ll_br_c_brac_escuro",0.147953113811862,0.262879232691584,0.301356894243224,0.320570087581921,0.301101366780915,1.39150267920993,1.4856229,"Peafowl","D65","substrato_barradorio"
"X239_ll_br_q_brac_escuro",0.104247770710336,0.245682247437728,0.376624872690188,0.363035402029105,0.355823529411882,2.74927278407555,1.6526108,"Peafowl","D65","substrato_barradorio"
"X240_ll_br_c_brac_claro",0.107158420045432,0.173053432265762,0.201672567602569,0.228557843563574,0.206097145464778,1.27769382776469,1.1065235,"Peafowl","D65","substrato_barradorio"
"X240_ll_br_q_brac_claro",0.116509465005437,0.289164607852142,0.420289541484622,0.405812130151668,0.399414141551408,2.71672416126594,1.7681747,"Peafowl","D65","substrato_barradorio"
"X241_ll_br_c_brac_escuro",0.0679301303787551,0.114348624162774,0.131346553232411,0.149671883876514,0.13449286869258,1.15076483907991,0.6796871,"Peafowl","D65","substrato_barradorio"
"X241_ll_br_q_brac_escuro",0.131556885422989,0.278829843406525,0.371593472731926,0.321837652838426,0.342887757073733,2.32304782992256,1.6155791,"Peafowl","D65","substrato_barradorio"
"X242_ll_br_c_brac_claro",0.114336728125594,0.203051252843826,0.294220455349022,0.415704562294656,0.321432955052923,2.56354138151027,1.5509649,"Peafowl","D65","substrato_barradorio"
"X242_ll_br_q_brac_claro",0.178123675529339,0.35600478107528,0.445276046385389,0.394053872364015,0.41720383549358,2.23786162012328,1.8117508,"Peafowl","D65","substrato_barradorio"
"X243_ll_br_c_brac_escuro",0.142164565244167,0.245096611335047,0.286744960049439,0.302836640787298,0.285065722273692,1.39088844210185,1.4308957,"Peafowl","D65","substrato_barradorio"
"X243_ll_br_q_brac_escuro",0.157022144875273,0.289678665446857,0.359840254172726,0.326469910738057,0.339348363159646,2.10604556865746,1.6052031,"Peafowl","D65","substrato_barradorio"
"X244_ll_br_c_brac_claro",0.12626025784652,0.226117326294497,0.264896812847243,0.319232914382133,0.276482597177466,0.495860900625368,1.4003238,"Peafowl","D65","substrato_barradorio"
"X244_ll_br_q_brac_claro",0.0833111967510183,0.22139217623022,0.341949877526203,0.350237206152361,0.329944905712527,3.48629048658981,1.5771016,"Peafowl","D65","substrato_barradorio"
"X245_ll_br_c_brac_escuro",0.0663138887697469,0.126973296438211,0.158151299747635,0.167352700218147,0.155908774372039,0.812527400322976,0.827447,"Peafowl","D65","substrato_barradorio"
"X245_ll_br_q_brac_escuro",0.155074228637385,0.334584641051071,0.459601146300393,0.418597706268777,0.429884663812643,2.06109102438734,1.8416929,"Peafowl","D65","substrato_barradorio"
"X246_ll_br_c_brac_real",0.158118108646325,0.308738890801695,0.34751652351547,0.335348566036459,0.337489611915946,2.08516577822126,1.5997106,"Peafowl","D65","substrato_barradorio"
"X246_ll_q_brac_real",0.131355968330522,0.251763837869426,0.35263327457519,0.371831998167233,0.345112001757561,1.13293785878291,1.6220449,"Peafowl","D65","substrato_barradorio"
"X247_ll_c_brac_real",0.0820061192545369,0.165052319755806,0.20234790220969,0.214949854830062,0.200829924185631,0.926228991608347,1.0806343,"Peafowl","D65","substrato_barradorio"
"X247_ll_q_brac_real",0.111360169035065,0.195110471575289,0.248592662622877,0.254857290831555,0.24290870249501,1.05978347207594,1.2708616,"Peafowl","D65","substrato_barradorio"
"X248_ll_c_brac_real",0.22184738560018,0.406888259315055,0.440957126841265,0.441281595970767,0.435824523718221,2.196940002976,1.8554156,"Peafowl","D65","substrato_barradorio"
"X248_ll_q_brac_real",0.146401508920248,0.284873032354814,0.394897258272533,0.444293421626174,0.395714761512778,1.15028800613901,1.7588696,"Peafowl","D65","substrato_barradorio"
"X249_ll_c_brac_real",0.244414379679816,0.438795166093542,0.471520384566892,0.461626695284222,0.463044192431827,2.4839148863205,1.9159984,"Peafowl","D65","substrato_barradorio"
"X249_ll_q_brac_real",0.11229423825371,0.227066922450128,0.349772994778021,0.410924063314512,0.353329040107302,2.39471648512775,1.6455757,"Peafowl","D65","substrato_barradorio"
"X250_ll_c_brac_real",0.18034067414981,0.356829868058752,0.422761055856284,0.433748194683236,0.416956227373592,1.28527166303261,1.8111572,"Peafowl","D65","substrato_barradorio"
"X250_ll_q_brac_real",0.0999637901923575,0.217238395576059,0.355599327569189,0.40717485841298,0.354111720873926,3.14998069846681,1.6477884,"Peafowl","D65","substrato_barradorio"
"X251_ll_c_brac_real",0.106156719379836,0.211252363241728,0.262734270360253,0.284349353410439,0.262120518533897,0.759555547292916,1.3469803,"Peafowl","D65","substrato_barradorio"
"X251_ll_q_brac_real",0.0997439465781413,0.198017327822102,0.290904236412536,0.320129792141291,0.287641459600366,1.67489567108351,1.4398907,"Peafowl","D65","substrato_barradorio"
