"ID2","saturation","mean_brightness","hue","H4"
"X160_ll_br_q_brac_claro",0.889687339160551,29.9766546312592,339,-1.82668129227811
"X161_ll_br_c_lep_escuro",2.0561228001674,18.2158478436248,700,0.55030388234833
"X161_ll_br_q_lep_escuro",0.787369045242485,43.5799111569289,336,0.175564425337435
"X162_ll_br_c_brac_claro",1.34606859427993,21.2986237316186,700,0.734694207097932
"X162_ll_br_q_brac_claro",0.909629963590798,52.240839629922,340,-0.865097958426568
"X163_ll_br_c_brac_escuro",1.47913050073886,13.6876147370102,700,0.915538510348611
"X163_ll_br_q_brac_escuro",1.15012965776046,31.8992511095068,576,0.479880505439663
"X164_ll_br_c_brac_claro",1.63159099016596,21.698518803963,700,0.791078576761916
"X164_ll_br_q_brac_claro",1.04234297650665,35.6278942635832,332,0.666564901876468
"X165_ll_br_c_brac_escuro",1.22169308615916,19.3308642594973,700,0.931906432185595
"X165_ll_br_q_brac_escuro",1.05688379388384,37.8955296278328,334,0.283311046033541
"X166_ll_br_c_brac_claro",1.37846738336433,14.5710019680488,700,0.961788022201615
"X166_ll_br_q_brac_claro",0.804782239522295,33.1924518360063,568,0.764566826869903
"X167_ll_br_c_lep_escuro",1.87638576602543,15.4299135911807,700,0.733263733258025
"X167_ll_br_q_lep_escuro",1.00725994264231,26.5020271797182,338,0.150893915165757
"X168_ll_br_c_lep_claro",1.53183333507219,14.9035252100506,700,1.01648249618431
"X168_ll_br_q_lep_claro",1.27471914804468,43.8765138610704,338,-1.15084528080522
"X169_ll_br_c_brac_escuro",1.84080025599963,12.5998093931527,700,0.959370887208167
"X169_ll_br_q_brac_escuro",1.16012782124394,25.369411452137,577,0.462318652489034
"X170_ll_br_c_lep_claro",1.40627198761036,9.65881781752081,700,1.03065248458666
"X170_ll_br_q_lep_claro",1.12488918369617,36.0241136124959,337,-1.15642452407707
"X171_ll_br_c_brac_escuro",0.988766870910189,8.12555849044199,700,0.938234456194707
"X171_ll_br_q_brac_escuro",0.549514063819417,24.4561031442096,338,1.05340250081669
"X172_ll_br_c_brac_claro",1.55586546671784,11.7392027829871,700,0.966311276715538
"X172_ll_br_q_brac_claro",1.1163926420759,37.1508851650205,349,-2.23761930620786
"X173_ll_br_c_brac_escuro",1.54331515487445,7.15105842434516,700,0.343026754229224
"X173_ll_br_q_brac_escuro",1.3735271638498,34.0535698066364,331,-0.954096448936491
"X174_ll_br_c_lep_claro",0.588915149293213,16.3659437676468,300,-0.728529765992202
"X174_ll_br_q_lep_claro",0.899232167941041,33.1696431485344,341,-0.0307370744884377
"X175_ll_br_c_brac_escuro",1.53774887638567,8.84927991427382,700,0.946597070661437
"X175_ll_br_q_brac_escuro",1.61898813379418,15.0260369589109,579,0.66730994592147
"X176_ll_br_c_brac_claro",1.33411092817447,20.6216595825064,700,0.96654205016275
"X176_ll_br_q_brac_claro",1.06193348888586,32.5740961295931,570,0.946339187411478
"X177_ll_br_c_brac_escuro",1.05578406429003,16.1118509448028,700,1.04013572542645
"X177_ll_br_q_brac_escuro",1.0125983642833,41.4286700900305,339,-0.0450820742048137
"X178_ll_br_c_lep_claro",1.27135633954375,43.2932490895677,618,1.35072323671976
"X178_ll_br_q_lep_claro",1.05990814999494,40.5469364798673,576,0.739094188601193
"X179_ll_br_c_brac_escuro",1.56867488387807,20.0034688094065,700,1.01539649096912
"X179_ll_br_q_brac_escuro",1.18692606098914,34.7770598161655,566,0.80845671557001
"X180_ll_br_c_brac_claro",1.24688572932832,13.5663410091939,700,1.08938962144949
"X180_ll_br_q_brac_claro",0.918139477779747,30.5640653885588,337,-0.0474377181781932
"X181_ll_br_c_brac_escuro",1.57025661674313,12.6137982299355,700,1.0129031581947
"X181_ll_br_q_brac_escuro",1.02782733481734,27.9283318473524,337,-0.34671893764265
"X182_ll_br_c_brac_claro",1.37867548528008,29.0382796956584,542,1.31057280243821
"X182_ll_br_q_brac_claro",0.881514300709637,33.7962457602066,333,0.870421328922204
"X183_ll_br_c_brac_escuro",1.4584081191113,12.6734104776728,700,0.953664523040008
"X183_ll_br_q_brac_escuro",0.90355172096961,44.6656008425212,340,0.372798490056782
"X184_ll_br_c_lep_claro",1.51337964384868,32.0303122498536,700,0.968733352265922
"X184_ll_br_q_lep_claro",1.25130638889326,33.1678856289008,579,0.692101737525558
"X185_ll_br_c_brac_escuro",1.34903530104871,13.5205425439909,700,0.695635838340483
"X185_ll_br_q_brac_escuro",0.606633161594836,39.7667575376818,339,2.57268382453793
"X186_ll_br_c_brac_claro",1.39230404830303,19.2564134417263,597,1.06662707012197
"X186_ll_br_q_brac_claro",1.43599565113935,29.9309053464541,566,0.871060724252215
"X187_ll_br_c_lep_escuro",1.39983894279484,21.2358487456817,700,1.14134886553947
"X187_ll_br_q_lep_escuro",1.0887832700552,41.5409914033787,335,-0.701636380424533
"X188_ll_br_c_brac_claro",1.49870011843207,29.1156859841648,700,0.963588807223734
"X188_ll_br_q_brac_claro",0.484172261411612,55.8581793166853,349,2.36293914129134
"X189_ll_br_c_brac_escuro",1.83326638090279,17.2070196325222,700,0.835173174551236
"X189_ll_br_q_brac_escuro",0.916178140158552,31.2318761124489,333,0.491720363513632
"X190_ll_br_c_brac_claro",1.45322502039107,15.3787511333342,700,1.05093180152634
"X190_ll_br_q_brac_claro",0.858094542183969,41.1687686757786,336,-1.69701801552654
"X191_ll_br_c_brac_escuro",1.32728632047521,9.46149017191735,700,1.01226218364024
"X191_ll_br_q_brac_escuro",1.00447002251419,34.4188624398566,567,0.731044259634277
"X192_ll_br_c_brac_claro",1.71194343984743,22.3236505688927,700,0.910748411792238
"X192_ll_br_q_brac_claro",0.82252371340693,35.9769844831285,566,0.822806762791513
"X193_ll_br_c_lep_escuro",1.76313792064446,12.1135004478428,700,0.588532262724189
"X193_ll_br_q_lep_escuro",1.49411104714727,26.040592235928,330,-0.163515222569205
"X194_ll_br_c_brac_claro",1.44430578434552,22.8296110727865,700,1.15684355623069
"X194_ll_br_q_brac_claro",1.11796973430566,33.3066603264277,340,-1.77695149514493
"X195_ll_br_c_brac_escuro",1.88593544933813,14.5023000793538,700,0.784726957912299
"X195_ll_br_q_brac_escuro",0.984987038919639,36.2123180533569,336,0.194304308139233
"X196_ll_br_c_brac_claro",1.49137485993597,10.9290725315968,700,0.819714294972177
"X196_ll_br_q_brac_claro",0.806142462664767,47.9425251397983,340,-2.62140134221313
"X197_ll_br_c_brac_escuro",1.47306598988193,29.3170204814747,700,0.914507020219867
"X197_ll_br_q_brac_escuro",1.08599199344944,17.0815097932913,561,1.20032401252947
"X198_ll_br_c_brac_claro",1.21026501417762,13.1243942801332,700,0.894134151921972
"X198_ll_br_q_brac_claro",0.827197756387043,25.0540673639236,564,1.23353105148392
"X199_ll_br_c_lep_escuro",1.20752131373577,12.6450641004655,700,1.15832081190133
"X199_ll_br_q_lep_escuro",1.52363406213171,22.7773597808918,326,-0.40088536097535
"X200_ll_br_c_brac_claro",1.73686355997279,31.6502906683239,700,0.792677683778619
"X200_ll_br_q_brac_claro",0.908298922348007,53.5473847025472,348,-2.48475319351663
"X201_ll_br_c_brac_escuro",0.962867441354071,10.0807141060361,700,0.0344407402989043
"X201_ll_br_q_brac_escuro",0.952593994954358,35.8702723307308,333,-1.4198249332717
"X202_ll_br_c_brac_claro",1.25581375978112,21.7950538835141,700,0.854125139741123
"X202_ll_br_q_brac_claro",0.998839252639466,44.8492524100448,350,-2.20166940069359
"X203_ll_br_c_brac_escuro",0.940431094490753,13.1016826696,700,0.425474362314472
"X203_ll_br_q_brac_escuro",1.16783820437815,36.0719420436939,322,-0.356497194767326
"X204_ll_br_c_brac_claro",1.0001636509039,23.0386857538101,700,0.783771314449703
"X204_ll_br_q_brac_claro",1.04128209268918,35.9576880320758,570,0.808497216126777
"X205_ll_br_c_brac_escuro",1.62407054875495,11.6666670148108,700,0.701048009018176
"X205_ll_br_q_brac_escuro",0.848602410460858,31.9870371353853,339,-0.152210261364508
"X206_ll_br_c_lep_claro",1.69290283585603,19.0358111070246,700,0.894233912621363
"X206_ll_br_q_lep_claro",1.00358575669728,22.2402794392556,336,0.00395108618607883
"X207_ll_br_c_brac_escuro",1.7505092957844,10.0978115129973,700,0.621163407056248
"X207_ll_br_q_brac_escuro",1.40791378398227,29.0385480735076,331,0.204529646858389
"X208_ll_br_c_brac_claro",1.5261022886635,20.4157344011861,700,0.74574666715963
"X208_ll_br_q_brac_claro",0.639123458426259,47.0820959714316,351,-2.47272051504375
"X209_ll_br_c_brac_escuro",0.940136320312293,40.8916283277691,700,1.027103681694
"X209_ll_br_q_brac_escuro",1.17851131559488,34.7690740710546,564,1.07851951732168
"X210_ll_br_c_brac_claro",0.540821852299548,18.4185994256743,700,0.878051849047459
"X210_ll_br_q_brac_claro",0.647469843591699,27.4658691917528,339,-1.39086659192428
"X211_ll_br_c_brac_escuro",0.96433431990932,11.3931070572407,700,0.80754630077433
"X211_ll_br_q_brac_escuro",1.23908479432513,21.7080644200584,335,0.151512902032886
"X212_ll_br_c_brac_claro",0.995059603143822,13.9618814380078,700,1.25949693108862
"X212_ll_br_q_brac_claro",0.888879502743284,32.0162079947662,335,-0.516774045047471
"X213_ll_br_c_brac_escuro",1.45321256853613,9.21920575323426,700,0.836666691063186
"X213_ll_br_q_brac_escuro",1.25697749218837,31.6183716978017,328,0.343565052057434
"X214_ll_br_c_lep_claro",0.528785843873525,19.2536716256572,700,0.525053985555215
"X214_ll_br_q_lep_claro",1.65708721763392,29.4718753377669,323,-0.729104111869043
"X215_ll_br_c_brac_escuro",0.536451445038367,35.8467542027163,700,0.973989832869832
"X215_ll_br_q_brac_escuro",0.669705001668262,36.9153181104966,567,0.914208127639048
"X216_ll_br_c_brac_claro",1.43456921299905,19.852005608413,700,0.691558991845311
"X216_ll_br_q_brac_claro",0.972685850408097,21.0447910626628,340,0.422694516522162
"X217_ll_br_c_lep_escuro",1.13567835855549,13.2431432173697,700,1.03823843662927
"X217_ll_br_q_lep_escuro",0.922201014153268,36.024265923005,343,0.149523513139564
"X218_ll_br_c_brac_claro",1.40426708458864,35.7794569855626,657,1.19911656625243
"X218_ll_br_q_brac_claro",1.30377999762129,31.535809445791,576,0.696177790218186
"X219_ll_br_c_brac_claro",1.08183210868903,11.0496169952413,700,0.992296338727239
"X219_ll_br_q_brac_escuro",1.33428680042634,35.6003237953905,321,-0.652589222635932
"X220_ll_br_c_brac_claro",0.401606020099374,37.645472489373,700,0.132170602065908
"X220_ll_br_q_brac_claro",1.22205755125539,26.439721174655,350,-1.6762446521016
"X221_ll_br_c_brac_escuro",0.83475596644264,17.3433748104081,700,0.541063631453848
"X221_ll_br_q_brac_escuro",1.56114950267328,24.8274581669039,329,-0.00509744042625702
"X222_ll_br_c_brac_claro",1.50192881284199,27.1012452952107,700,0.950964835773805
"X222_ll_br_q_brac_claro",0.761312950188137,37.6943997599893,338,1.21005195403699
"X223_ll_br_c_brac_escuro",0.31059679325719,32.4073871486453,700,-0.217446951547788
"X223_ll_br_q_brac_escuro",0.736513937689503,43.8423196669842,342,-0.0695971019109284
"X224_ll_br_c_lep_claro",1.86330448473942,12.5231782362003,700,0.547796156426187
"X224_ll_br_q_lep_claro",1.31305655547094,19.2568462404602,579,0.498498208390436
"X225_ll_br_c_brac_escuro",0.966875140345286,28.1208360015493,700,0.818024521206082
"X225_ll_br_q_brac_escuro",0.965132676446968,31.3284836488912,341,-1.79839445738429
"X226_ll_br_c_brac_claro",0.726697623600223,26.1401576378841,543,1.09579562439937
"X226_ll_br_q_brac_claro",0.683311657519619,36.8371738288053,334,0.990350476724361
"X227_ll_br_c_lep_escuro",1.08743712270287,21.0416358655523,700,0.82601766093822
"X227_ll_br_q_lep_escuro",1.56513868988521,29.5101368492541,331,-0.287429839752089
"X228_ll_br_c_brac_claro",1.3821855130565,23.1561910907557,685,0.379856806894197
"X228_ll_br_q_brac_claro",0.981007881568695,42.556202584878,331,-1.31332985550614
"X229_ll_br_c_brac_escuro",0.419335712183419,13.8928919482385,700,0.573891610995314
"X229_ll_br_q_brac_escuro",0.716895247867852,35.5133006528569,343,1.03879051569349
"X230_ll_br_c_brac_claro",0.996058207421292,28.0265953312183,700,1.16533150006838
"X230_ll_br_q_brac_claro",1.09047395205776,24.3593755882443,576,0.666170346852925
"X231_ll_br_c_brac_escuro",0.773579735336734,24.8312121036489,700,1.13359566941716
"X231_ll_br_q_brac_escuro",0.948665747955052,29.2690050990599,338,0.816051895383515
"X232_ll_br_c_brac_claro",1.04369924893225,24.7464009029349,700,0.54066050684772
"X232_ll_br_q_brac_claro",0.884754359773206,41.2094169187444,338,0.588553082948974
"X233_ll_br_c_brac_escuro",0.335926297839297,29.3088628283477,700,0.926992742961296
"X233_ll_br_q_brac_escuro",1.61467607505123,19.0352442944778,333,-0.449984951035087
"X234_ll_br_c_brac_claro",1.11612296938499,19.2289569087181,700,0.615261884925904
"X234_ll_br_q_brac_claro",0.99131422091249,40.9900832957898,333,0.249176843712484
"X235_ll_br_c_brac_escuro",0.806972253084952,15.6374144258748,700,0.979155811325267
"X235_ll_br_q_brac_escuro",0.59920649984394,45.3826811913704,554,1.58711571559149
"X236_ll_br_c_brac_claro",1.46233525649585,16.5502446221256,700,0.703461314745216
"X236_ll_br_q_brac_claro",0.770498675028616,36.34765813612,561,0.960195276776986
"X237_ll_br_c_brac_escuro",0.535405024070571,31.4131763825372,551,1.12638715797123
"X237_ll_br_q_brac_escuro",0.976446388579886,30.741011933297,338,0.0765023936573603
"X238_ll_br_c_brac_claro",1.32076475050809,43.9512563996604,553,1.1835728234457
"X238_ll_br_q_brac_claro",0.887184368863829,39.0408289567644,339,-1.26687892215526
"X239_ll_br_c_brac_escuro",0.657526290242353,30.6871937451662,700,0.961698608558872
"X239_ll_br_q_brac_escuro",1.18873330193571,33.61713930662,331,0.318033884440222
"X240_ll_br_c_brac_claro",0.532944945504948,21.6608130405195,700,0.826604606782825
"X240_ll_br_q_brac_claro",1.07110073686547,35.7011294380649,569,0.728440777108106
"X241_ll_br_c_brac_escuro",0.586240796705308,14.6331478050697,700,0.447462066367491
"X241_ll_br_q_brac_escuro",1.00992595258602,34.7245069757732,338,-0.193847337401252
"X242_ll_br_c_brac_claro",1.04776742746982,31.2820913074825,682,0.469033334372427
"X242_ll_br_q_brac_claro",0.822692212195486,42.2549651107502,340,0.723238718088331
"X243_ll_br_c_brac_escuro",0.653025385891965,29.9398762604035,700,0.787753529224073
"X243_ll_br_q_brac_escuro",1.0654747588829,36.1160999420784,344,-0.769667682875986
"X244_ll_br_c_brac_claro",0.911344267739549,27.5187953985238,700,0.801596511573982
"X244_ll_br_q_brac_claro",1.25823555818127,28.5589104721058,576,0.697343778568676
"X245_ll_br_c_brac_escuro",1.09151562078293,14.592061945833,700,1.0040648429255
"X245_ll_br_q_brac_escuro",1.07114585416763,43.2061939735756,326,0.0200222074150744
"X246_ll_br_c_brac_real",1.0849556822875,29.5170905025578,551,1.44743978666881
"X246_ll_q_brac_real",0.585641102607227,35.3574667015867,335,0.200811037397626
"X247_ll_c_brac_real",1.20710645480787,17.6075921484732,700,1.14514297329181
"X247_ll_q_brac_real",0.615797891798587,27.0321524251577,333,-0.484200520892635
"X248_ll_c_brac_real",0.66171424305196,41.7314514343009,591,1.44572157425893
"X248_ll_q_brac_real",0.676716400863715,39.6801396147992,700,0.393375245882644
"X249_ll_c_brac_real",0.586498240160088,45.2328076865904,507,1.5388287784694
"X249_ll_q_brac_real",0.875836103726304,35.0957697988175,700,0.266110975951517
"X250_ll_c_brac_real",0.978757490900019,36.9698294358854,591,1.258963976919
"X250_ll_q_brac_real",0.883086290470323,32.9480756974642,617,0.461725563809081
"X251_ll_c_brac_real",1.34491342121062,22.498017348205,700,1.15777309764129
"X251_ll_q_brac_real",0.713313902306142,28.7278836250166,700,0.303210102119397
"X252_ll_c_brac_real",1.14425573877834,24.2810621002643,700,1.14216529304193
"X252_ll_q_brac_real",0.914345591559361,31.8591690766683,700,0.430963902602743
"X253_ll_c_brac_real",1.18927132930267,24.6808696998202,700,1.22567737805407
"X253_ll_q_brac_real",0.886185509551824,37.2885681132911,700,0.236338405644782
"X254_ll_c_brac_real",1.15276874468501,29.8627379491766,700,1.26901191477049
"X254_ll_q_brac_real",0.95148643348777,35.9720094649684,604,0.409982482826426
"X255_ll_c_brac_real",0.965792672220559,29.2290458581004,603,1.11708230068786
"X255_ll_q_brac_real",0.664734012965743,32.9000499616691,700,0.0372151199330704
"X256_ll_c_brac_real",0.785678716942116,37.653830096505,566,1.3513380679292
"X256_ll_q_brac_real",0.948981251087051,29.3693326735059,700,0.246367525328279
"X257_ll_c_brac_real",1.19047760886626,31.0949318208952,599,1.33690468976709
"X257_ll_q_brac_real",0.773126070136209,24.8605300275797,700,0.327687999957004
"X258_ll_c_brac_real",0.879343788778205,25.498694889777,700,1.21248440377647
"X258_ll_q_brac_real",1.33763357891214,23.0567446114302,700,0.467565056945523
"X259_ll_c_brac_real",0.804198994705704,23.6640623948905,563,1.45593040164029
"X259_ll_q_brac_real",1.05041986192622,30.2787069470357,700,0.611365015646135
"X260_ll_c_brac_real",0.984180585258875,38.8787899173051,627,1.23172307250635
"X260_ll_q_brac_real",1.01527219710962,33.8134009465491,700,0.444279659314898
"X261_ll_c_brac_real",0.907255539622875,40.6104030593764,613,1.35619836180325
"X261_ll_q_brac_real",1.05872198497863,29.4468343259481,700,0.366770697513474
"X262_ll_c_brac_real",0.93733307036616,32.2839132149646,590,1.31449349719852
"X262_ll_q_brac_real",1.34038428666278,26.7455234397085,700,0.369137705541732
"X263_ll_c_brac_real",1.11859012706043,39.512476892798,700,1.30141206287758
"X263_ll_q_brac_real",1.19468688950655,28.7502701692463,700,0.391534151428455
"X264_ll_c_brac_real",1.15224547919976,29.3958841366221,700,1.13599163438367
"X264_ll_q_brac_real",0.925939507882398,33.769973849877,700,0.323500588388004
"X265_ll_c_brac_real",0.759911202492587,39.819462663048,588,1.3332224631909
"X265_ll_q_brac_real",1.19825595037432,33.9796767998436,700,0.29490799985367
